,,EP_TTM,EP_LYR,BP_LF,BP_LYR,NCF_TTM,OCF_TTM,SP_TTM,SP_LYR,FCFP_LYR,EV/EBITDA,DYR,sales_gr_TTM,net_asset_gr_TTM,gross_margin_gr_TTM,net_profit_gr_TTM,total_asset_gr_TTM,net_cash_flow_gr_TTM,invest_cash_flow_gr_TTM,finance_cash_folw_gr_TTM,operate_cash_flow_gr_TTM,operete_profit_gr_TTM,CUR,QR,BOOK_LEVEL,DEBT_TO_ASSETS,CASH_FLOW_LIABILITY,DEBT_TO_EQUITY,REV_5D,REV_10D,REV_3M,REV_6M,REV_1Y,REV_3Y,REV_LAST1M_MAX,LN_HIGH-LOW,RVI,RSTR12,CYF,CRY,CR20,RSI,DEA,MACD,K,D,J,INDUSTRY_SW,CAP
2016-01-29,601377.SH,0.08170485452174568,0.034595719593151164,0.5732611637902609,0.35953999512107465,0.21474820843789716,0.378191822305664,0.2257658528802084,0.10891936938331064,-0.12432141226305547,,0.5048798072956394,128.24499885,25.2576,,211.24872914999997,103.1708,390.3712,-129.6562,56.0949,689.8419620499999,215.2060378,,,,83.8487,,5.4057,0.91656734,0.94240196,0.7609819,0.74775349,0.63652733,1.41556774,0.05198358,0.38679996194582,0.62068966,30.613479958540076,68.9460115137569,8.110721922233201e+24,0.25747065,37.055712672928536,-0.6143786840759737,-0.10247825166172976,28.071265800024303,25.3726354982183,33.468526403636304,非银金融,51497405173.060005
2016-01-29,601390.SH,0.06156371661724117,0.05697280863031316,0.6916891344898138,0.7172379056603524,0.0580929111175845,0.0935874399342652,2.8589616361328285,2.6456320945614173,0.10602922660068162,8.80658324433956,0.8986972933339845,0.7646,32.9467,4.6084,-2.3743,7.8313,420.251,-41.8919,1106.62013445,481.2228,6.6708,1.2091,0.6841,0.7811,81.3121,3.5191,4.6861,0.8963964,0.94874851,0.60030166,0.58272328,0.98296141,2.74122553,0.10035419,0.4183093213824041,1.0,36.62468620897505,30.82124856065825,7.674541974785164e+24,0.37513631,40.69236729883793,-0.6255740520418975,-0.10967406553886637,21.819428022485393,23.393732115600272,18.670819836255642,建筑装饰,136056379600.0
2016-01-29,601398.SH,0.1896356140434481,0.1887480207536113,1.1261470499414985,1.1702861798215156,0.19963584567830192,0.39467755322650205,0.4755678736900553,0.4509050070170822,-0.2746241958693778,,6.229268292682925,9.2128,17.6836,,-0.1176,9.6966,261.7635,-416.2983,46.0665,689.8419620499999,0.1295,,,,92.3517,,10.107062799999998,0.97156398,0.96926714,0.88362069,0.84188912,0.8796651,1.20443668,0.01431981,0.13259812144152416,0.66666667,32.922567586624005,4.003798070530095,7.844665486315559e+24,0.32439024,35.6854878348907,-0.08138533411487818,-0.018238234598577815,22.26492131639452,19.313691983953213,28.167379981277126,银行,1105410071409.9
2016-01-29,601555.SH,0.0784899287915523,0.034652129570674116,0.5892210427416994,0.5138215936436781,0.21474820843789716,0.2751916641565704,0.1928069102749301,0.10068289928145388,0.25181264741685616,,1.048462255358807,128.24499885,14.1689,,199.4981,88.1146,249.6531,26.0659,4.1043,339.0304,215.2060378,,,,80.1064,,4.0815,0.90932203,0.87449063,0.64716526,0.61000569,0.59461809,1.3838626,0.05714286,0.4706253264992071,0.73913043,32.62294234487124,64.44801468541591,7.669738768301247e+24,0.27826087,34.58003785271113,-0.8858274154301018,-0.2224089035300132,17.600009318928624,18.733117903903327,15.333792148979207,非银金融,27801430000.0
2016-01-29,601600.SH,-0.15151694863406878,-0.1269243157719555,0.6332802869937824,0.6930993608705274,-0.002060680656001789,0.2058351847812478,2.3601737914447485,2.529918629579659,-0.30107674663665757,10.604663004540852,,-15.0881,-9.2102,53.889788800000005,-179.48382914999996,-4.9097,-103.4435,54.2485,-68.5992,2.8377,-183.3257378,0.8017,0.4864,1.3988,74.9392,15.3571,3.9768,0.8604119,0.85454545,0.68990826,0.56541353,0.63945578,0.73581213,0.09909910000000001,0.3595361762197644,0.52631579,30.737152073273943,46.060090666406914,8.100109348722849e+24,0.44835869,27.306437536130648,-0.2201835761415961,-0.14646046729507514,18.919756704632828,19.4202251702505,17.91881977339748,有色金属,36022762434.24
2016-01-29,601601.SH,0.08121011573132328,0.05239653072274776,0.6023253472849001,0.6323055317629012,0.045487151385884585,0.1598072847158907,1.1732810983534427,1.04223049408852,0.2917991712228764,,2.1486892995272884,18.2804,13.9947,,69.171,9.1259,1967.5906822999998,97.2159,-446.8887,-11.1852,74.8499,,,,85.7774,,6.1370000000000005,0.97282609,0.90933959,0.86505576,0.90333851,0.70721019,1.1580001,0.03792025,0.2724530611198281,0.66037736,34.2834577187612,22.863754094584774,7.493929277754465e+24,0.32868917,37.88941291782073,-0.832687284205727,-0.3950987924853251,19.283278267624365,15.177459309524245,27.494916183824607,非银金融,146291509000.0
2016-01-29,601607.SH,0.06803125460848336,0.06169239983455047,0.6930120484316534,0.7126132453889824,-0.008117231671744581,0.030127678207822004,2.445745982575977,2.1999326654903872,0.010968137833321071,7.114377391481503,1.8565941101152368,15.5737,7.3819,-2.8446,14.9014,12.0047,76.2849,-23.1234,104.3684,8.9922,7.8046,1.4187,1.0585,0.0393,54.8763,3.2873,1.3666,0.94153104,0.96182266,0.7928934,0.71259124,0.92159757,1.48010672,0.03039514,0.31460159836502305,0.88135593,35.228543470958705,34.16210687683773,8.075683433172102e+24,0.34260731,37.0659818652998,-0.6975608203408569,-0.18075073079477888,30.241776536480643,28.218893412445336,34.28754278455124,医药生物,30036244981.16
2016-01-29,601618.SH,0.06268906617518652,0.053751230264923816,0.7355707748783432,0.8209578849475222,-0.0003589797927505188,0.24868222697608336,2.8589616361328285,2.6456320945614173,-0.08781947314249655,10.678335285368872,1.2953367875647668,3.083,18.904,-1.3697,36.42,-0.321,94.8537,-84.3115,-0.3901,15.5501,16.5552,1.1397,0.589,0.6799,80.7668,7.961,5.0671,0.85022026,0.93236715,0.49550706,0.56023222,0.90026707,1.85586567,0.09905660000000001,0.5025951246294752,0.66666667,27.761051242087323,39.48755105223524,7.708315225337887e+24,0.29300912,30.06621585653605,-0.5277117526269002,-0.005128165648778714,18.22778214341327,24.34512770596267,5.993091018314465,建筑装饰,62682540000.0
2016-01-29,601628.SH,0.06663140361762282,0.0557543631261353,0.5171770738234642,0.5582048391317757,0.02540976916758541,0.1288628364848816,0.9034799730595942,0.7715932356594551,0.33158397271147183,,1.9569471624266144,23.7231,15.8555,,34.7128,8.2412,-51.3843,96.9633,-292.52,33.1402,47.3139,,,,86.9812,,6.7607,0.91865169,0.87913978,0.7089837,0.69976036,0.52661142,1.06561343,0.02972292,0.3603680652789519,0.59770115,25.931767288422822,7.090524155125821,7.966043554674048e+24,0.24072110000000002,25.792594458996373,-1.4503761625859384,-0.4809128818086244,11.15653058850925,11.251681706790183,10.966228351947391,非银金融,425632953200.0
2016-01-29,601633.SH,0.10562073090493433,0.10564089781933253,0.5032880240951176,0.5035490356757709,-0.014504297442559676,0.125026263038697,0.997813710616073,0.8222491088538297,0.057857835640445075,5.359433608782424,4.19664268585132,23.916,7.7202,-6.5819,13.4322,20.4515,54.8397,-4.7545,0.8098,21.9445,9.1369,1.1612,1.0099,0.0512,48.7538,31.5392,0.953,0.89293362,0.87329843,0.68192968,0.72382073,0.58388543,1.22476022,0.0411985,0.4625747878171546,0.45977011,26.479001143352708,22.954707908045894,7.889804319038621e+24,0.23248408,27.98924287564993,-0.6550373002158879,-0.1968651521837308,19.046693190289822,15.063334158174536,27.013411254520406,汽车,50271259860.0
2016-01-29,601668.SH,0.16056970934548276,0.14665345679012345,0.9349009286366102,1.0914710331384014,0.21474820843789716,0.35004632878492525,2.8589616361328285,2.6456320945614173,0.33158397271147183,3.417851018116464,3.3528265107212474,10.1825,21.1875,6.3453,11.8395,13.7664,1582.0058,-19.8156,-79.8423,427.3953,15.5689,1.3495,0.6709,0.9709,78.3665,8.9268,5.1256,0.93956044,0.9535315999999999,0.73919308,0.70661157,0.83953339,1.50288712,0.0750469,0.2546893892974322,0.56521739,36.3931553574355,34.32062353110126,7.736980718390266e+24,0.45967042,38.146083492639725,-0.16262074794929715,-0.038880514550633904,17.292779914268753,18.836766327491127,14.204807087824015,建筑装饰,153389871743.22
2016-01-29,601669.SH,0.07396100953798633,0.05514735083189029,0.5707441479832038,0.6390337611949033,0.10016365086236706,0.07815549989792044,2.2563879456152125,1.9251969396838329,-0.27794381905741256,10.078625899710556,1.1060960755495015,25.712,64.4404,6.1704,36.9347,38.3245,-17.2292,-35.0701,28.0902,-18.5775,41.9516,1.2679,0.7281,1.6759827999999999,82.9444,3.7927,5.4763,0.89758179,0.97076923,0.67342583,0.59980989,0.8873877,1.88676538,0.10077519,0.29941732867020193,0.775,37.90531854998264,60.01315455252054,7.611402729455391e+24,0.50246036,38.50839023002939,-0.3330887490869478,-0.05463644039895554,22.838017320029213,29.46085504861284,9.592341862861927,建筑装饰,20823000000.0
2016-01-29,601688.SH,0.10035945894236548,0.042958345232368966,0.7394606506834975,0.77355619572887,0.21474820843789716,0.39467755322650205,0.2371317837536683,0.115502612317335,0.33158397271147183,,3.5278042529760296,128.24499885,91.56561405,,211.24872914999997,110.69131639999998,477.2855,-687.2139201499999,613.5745,413.2261,215.2060378,,,,83.6152,,5.1484,0.96492389,0.97459893,0.71295844,0.74501788,0.65496912,1.65781889,0.10037736,0.4295010389382667,0.95121951,39.61216437077857,50.18953603789309,7.725672623458803e+24,0.32703583,48.135819362052295,-1.1594293127734183,-0.06935480796860594,31.674778829580887,26.543814146375016,41.936708195992644,非银金融,79369483089.6
2016-01-29,601718.SH,0.05323073702246454,0.04055788624492265,0.4422024090166485,0.4436522394589924,0.03473340951494608,0.0020965645731570305,0.669935376309394,0.7688610779687148,-0.03646035269776165,12.851618868761154,0.6133333333333334,-8.2866,11.9559,-13.9004,47.295,30.8398,7.1943,-332.3393,1106.62013445,-95.245,-127.7771,2.4323,1.7314,0.4764,48.3728,1.0063,0.9586,0.90252708,0.93984962,0.54112554,0.48418334,1.21650574,2.57319479,0.05263158,0.5023509967750184,0.58823529,30.858430367927237,60.04405111399922,7.344774830261304e+24,0.35408922,31.83301108034443,-0.8894451906794446,0.01973971884572845,23.629982499652638,29.66528894625555,11.559369606446829,纺织服装,28927500000.0
2016-01-29,601727.SH,0.026168429919161008,0.02515038691735314,0.3632921689794187,0.36675826731178895,0.12427082843228987,0.06580370087780593,0.7505341833030276,0.7559875179093465,0.049215566238417975,8.007866730204423,0.7414893295949229,-1.2337,11.0494,7.1823,20.1655,16.2495,1967.5906822999998,-453.3634,1106.62013445,346.6624,35.0939,1.2992,0.9916,0.2835,69.5425,6.8869,3.0033,0.87320838,0.86746988,0.70525378,0.60136674,0.81244349,2.03946777,0.08018328,0.43954442176102704,0.62162162,28.948121027557892,24.889023344213637,7.06912953006872e+24,0.33122503,27.074038578262343,-0.7020720099319249,-0.17239524652869065,19.2880254829326,25.75037401381034,6.363328421177123,电气设备,78023034033.12
2016-01-29,601766.SH,0.03436227872673275,0.01963383630634814,0.3452303513019813,0.3579560820221154,-0.022552407695609945,0.009855992555991287,0.6774510392068424,0.4422692509198111,0.027114443338056227,10.398000527351693,1.2096774193548387,45.2516,91.56561405,12.265999999999998,56.5563,110.69131639999998,-370.4824,83.9572,-700.887,-77.1985,63.3723,1.1986,0.777,0.2304,64.941,1.4648,2.1506,0.92970947,0.95110259,0.6669979,0.6492631999999999,0.70355857,2.08591919,0.06326723,0.32118118264372897,0.69230769,33.76032719957144,26.219070674744806,7.690272213293379e+24,0.35254237,35.78464844134039,-0.5969188578234039,-0.06869927770497575,20.689928055741557,21.58860701345698,18.89257014031073,机械设备,227343507546.56
2016-01-29,601788.SH,0.11251754706562417,0.03246020159563287,0.5905931968848397,0.6353375034088538,0.21474820843789716,0.39467755322650205,0.2431365533772009,0.10360331764294917,0.33158397271147183,,0.42913916404457375,128.24499885,54.1236,,211.24872914999997,110.69131639999998,656.8023,-127.7768,675.3188,389.1857,215.2060378,,,,80.6351,,4.3736,0.9016030999999999,0.94715447,0.73171826,0.70453564,0.68095694,1.27398521,0.07091267,0.4234047710200343,0.72972973,35.85595379841255,58.61304876769318,7.76145674243214e+24,0.37322835,39.48350552599759,-1.3474550943807873,-0.1826709137893596,22.578438914063497,25.210269649379683,17.314777443431126,非银金融,55747579999.999985
2016-01-29,601800.SH,0.08116885831212595,0.0794992619210373,0.7208053530955564,0.7571020857007883,0.16205417564487595,0.09928016959568038,2.2558161161844903,2.0990281741204133,-0.04645231370381533,9.278088734856947,1.59,10.3363,31.8876,3.9301,4.0837,19.3761,230.6465,-4.5501,1.5914,604.5737,0.0194,1.0949,0.7198,1.2568,78.2449,4.6861,4.218,0.89108911,1.01599247,0.64787043,0.70588235,0.87466834,2.33509767,0.09962756,0.2879288337115153,0.48863636,41.0876200107669,23.867435023920127,7.427601105593832e+24,0.52252252,41.87783308856135,-0.5291419517570377,-0.025140191893660457,26.65959362290793,35.913393149707225,8.151994569309352,建筑装饰,126870142590.00003
2016-01-29,601808.SH,0.03769323346758365,0.128805407522663,0.8016076094072556,0.8035899644074951,0.057132290050374124,0.1218357155592482,0.4625028962082676,0.5797262227459495,0.03351668809986747,10.831621906056625,3.937653814602133,-17.1268,0.4643,-38.3279,-71.7182,8.4559,863.2943,29.7122,490.4743,-32.3306,-71.9376,1.4733,1.3994,0.6046,50.7962,35.4642,1.0344,0.95607843,0.95234375,0.69261364,0.58075274,0.63631688,0.78791618,0.04862745,0.2866176763959943,0.93023256,35.682395905567034,20.070246743228225,7.972705533204483e+24,0.38009188,38.73634214208225,-0.7843196478710388,-0.05360048229947223,20.77930510999803,23.361976615488743,15.613962099016604,采掘,36088104920.0
2016-01-29,601818.SH,0.17663962459767282,0.17332118779244093,1.1785336411984824,1.2213313959429395,0.21474820843789716,0.39467755322650205,0.5439607738465252,0.4712490461007575,-0.30107674663665757,,5.2100840336134455,21.7275,25.1712,,3.7442,19.5783,23.5662,-349.0424,381.292,168.1492,5.3543,,,,92.9731,,10.107062799999998,0.96226415,0.96486486,0.83411215,0.76774194,0.8315802999999999,1.35332246,0.03179191,0.21200300806601785,0.71428571,33.60103296796042,20.577332897885316,7.97378472012425e+24,0.3380531,38.597235555254606,-0.12727325341205462,-0.023270210509823086,21.844758816913203,19.204515392839983,27.125245665059644,银行,142122983415.0
2016-01-29,601857.SH,0.030561697569487917,0.07849566786649245,0.8565404807551713,0.8640478041369375,0.017341512708017745,0.2205375753216184,1.3429063145652669,1.6720874371700274,0.004043962283328536,6.809906250914633,2.1243967828418238,-21.3044,-0.205,-1.6517,-65.7278,-0.8213,127.8809,7.6135,84.2991,-10.8008,-61.8789,0.7716,0.5065,0.4043,44.7346,56.6895,0.9075,1.01773533,1.01634877,0.83073497,0.69432514,0.59968532,0.91346694,0.02973978,0.18136735824827294,0.4,43.616576332086076,3.5444399267875326,7.840784124614081e+24,0.50403587,52.159230314129665,-0.24908175777769356,0.0358398741324798,53.96212670960102,39.77049358650317,82.3453929557967,采掘,1207938700522.28
2016-01-29,601866.SH,-0.012812031298140913,0.021373854818909882,0.4813070958503985,0.4465814431951564,0.018160937648191,0.028573044890965793,0.6714091728525997,0.7297298641199065,-0.07153284123272317,-36.86111712543739,,-8.1143,-2.1896,53.889788800000005,-129.305,10.387,0.7123,-91.8567,439.5365,-53.3508,12.5445,0.8838,0.8109999999999999,0.72,58.3019,8.7213,1.4034,0.89098532,0.93612335,0.48682703,0.54487179,0.93818985,1.75619835,0.10103627,0.6120216357475767,1.0,28.51339710203391,51.10310825463293,8.117672749113345e+24,0.24042656,36.32675611566755,-0.8438948635550808,0.01627730364968083,18.414653417814502,20.268748033744878,14.706464185953742,交通运输,33711531250.0
2016-01-29,601877.SH,0.07973524191295353,0.08175054770389972,0.27788631165917577,0.2990945204659409,0.003237011943989261,0.10106365854682373,0.5457284990494768,0.5694786751810125,0.04072853859464541,8.846311383981101,4.872546808030679,-3.6499,28.2451,5.8229,-0.4048,15.9267,231.1486,-687.2139201499999,63.7486,24.5323,0.4311,2.2874,1.992,0.2142,44.3976,52.4891,0.8405,0.95304639,0.91176471,0.5679546999999999,0.56795459,0.70681513,1.36749493,0.1,0.5293133264808613,0.82474227,34.290089364866965,39.3682943872545,7.399637524329719e+24,0.23151935,42.57001495656078,-1.8298793323034488,-0.13001677752006113,21.617608556770893,16.509790323639596,31.83324502303349,电气设备,22419153864.25
2016-01-29,601888.SH,0.035812506207392694,0.03274064859170395,0.2508932564254286,0.2489839642274023,-0.02707799021864622,0.036770772675797606,0.4729581035073813,0.44393894006205015,-0.04474383254028788,16.34180365085259,1.0,9.6135,11.1392,4.3688,16.1759,11.2818,-1740.4971822999998,-171.8128,-32.6063,24.5731,15.9856,2.7430000000000003,2.3236,0.0032,27.7832,37.0744,0.4095,0.9238803,0.90927061,0.81763242,0.7620941,0.99631873,1.75699197,0.05239076,0.32896713713543946,0.67357513,36.145233119385345,29.38784280234006,8.042094870744947e+24,0.39193720000000004,36.865547209979056,-0.9288437351583564,-0.6585992655715025,20.006025034608538,19.162241604498398,21.69359189482882,休闲服务,44906937512.0
2016-01-29,601898.SH,-0.024442857463876377,0.012021810531304331,1.3302079623382437,1.3125622449937902,-0.004244665152293943,0.09055288235993586,0.9951262407750594,1.108032279258785,-0.054949236463264495,16.318845680780278,0.49896049896049893,-15.1402,-2.71,-0.1992,-176.4704,7.5394,-113.8104,-9.7738,-3.6391,11.2786,-183.3257378,1.3594,1.1903,1.0776,60.6913,12.2354,1.8421,0.91619048,0.925,0.71684054,0.55671296,0.7250494000000001,0.65969045,0.10017889,0.3072266685247512,0.76190476,35.97856103972366,24.093369497377488,8.259264252182339e+24,0.55388635,34.615757898839675,-0.2572408804881213,-0.08488243222811265,20.965916777753534,20.16262914266213,22.572492047936365,采掘,44021121924.0
2016-01-29,601899.SH,0.034360344253571116,0.0389621988003814,0.4586067434797332,0.4575181980804731,0.003803068196760962,0.14761230459152785,1.3184924838235872,0.9762807769634456,0.02405951952292818,13.279373870487332,2.8577077838552194,48.7654,-1.4368,-46.7427,-30.2393,8.6305,-45.7465,-34.1965,-8.9497,39.7175,-36.5842,0.758,0.4089,0.6002,59.9047,30.6726,1.754,0.89423077,0.8913738000000001,0.74798928,0.67883212,0.72750731,0.80858428,0.06990881,0.28768207245178085,0.75,30.12422231509202,37.37010206875885,7.653400827393997e+24,0.42105263,26.35558632077354,-0.11747553918578395,-0.07520230028139321,13.542001881560855,15.888862195243778,8.848281254195006,有色金属,44092612183.5
2016-01-29,601901.SH,0.07821715117753596,0.03222779510594919,0.6161476872705681,0.6272610567168633,0.21474820843789716,0.03697433892445684,0.17344451039834652,0.08791642946060725,0.14719494633167826,,,125.7412,15.5809,,166.1338,110.69131639999998,564.387,636.1778201499999,391.3808,62.8359,185.3835,,,,80.3508,,4.135,0.9075066999999999,0.90508021,0.75896861,0.74724062,0.53517787,1.58472571,0.05616225,0.4112227790781691,0.61538462,33.15907119490487,57.00717356375574,7.684272863254522e+24,0.33630573,35.030333890847146,-0.5649836048114938,-0.1394724346309233,19.3830291154734,20.304455420817586,17.54017650478503,非银金融,42582288128.719986
2016-01-29,601919.SH,0.02160335238301185,0.006499158294795157,0.43870260545775935,0.4419674936653791,-0.04518353830278024,0.12853211075354656,1.0945623081274616,1.1540599870002834,-0.08839663930936516,13.299264349361275,,-3.5123,3.2185,-43.5692,-14.003,-1.1424,59.2806,-204.505,54.9633,35.8573,-178.2482,1.4369999999999998,1.3878,1.6503,71.1496,19.9734,4.4338,0.86942675,0.91764706,0.46947549,0.54328358,0.80530973,1.24090909,0.10084034,0.5891033207868658,0.64583333,26.006785414377546,50.481244803656566,8.101459870919524e+24,0.2763595999999999,32.03341717906691,-0.8949650694478496,0.01861915257188396,17.156155762473656,20.714075709982318,10.040315867456336,交通运输,41690781989.22
